#####################################################################
# Alchemist log file - simulation started at: 2024-11-18T15:43+0000 #
#####################################################################
#
# seed = 0.0, alpha = 0.1, beta = 0.3, gamma = 0.6, globalRound = 33, randomAugmentedSeed = 43
#
# The columns have the following meaning: 
# time reward[min] reward[max] reward[mean] reward[variance] batteryCapacity[min] batteryCapacity[max] batteryCapacity[mean] batteryCapacity[variance] localComponentsPercentage[min] localComponentsPercentage[max] localComponentsPercentage[mean] localComponentsPercentage[variance] batteryPercentage[min] batteryPercentage[max] batteryPercentage[mean] batteryPercentage[variance] totalCost[min] totalCost[max] totalCost[mean] totalCost[variance] componentsInCloud[min] componentsInCloud[max] componentsInCloud[mean] componentsInCloud[sum] componentsInCloud[variance] componentsInInfrastructural[min] componentsInInfrastructural[max] componentsInInfrastructural[mean] componentsInInfrastructural[sum] componentsInInfrastructural[variance] loss[mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN 0.0 NaN NaN
0.004516680151630537 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN 0.0 NaN NaN
1.0045166801516305 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 NaN
2.0045166801516308 NaN NaN NaN NaN 4192.8378378378375 4192.8378378378375 4192.8378378378375 0.0 NaN NaN NaN NaN 99.82947232947232 99.82947232947232 99.82947232947232 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 NaN
3.0045166801516308 NaN NaN NaN NaN 4185.675675675675 4185.675675675675 4185.675675675675 0.0 1.0 1.0 1.0 0.0 99.65894465894463 99.65894465894463 99.65894465894463 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 NaN
4.004516680151631 NaN NaN NaN NaN 4178.513513513512 4178.513513513512 4178.513513513512 0.0 1.0 1.0 1.0 0.0 99.48841698841696 99.48841698841696 99.48841698841696 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 NaN
5.004516680151631 NaN NaN NaN NaN 4171.35135135135 4171.35135135135 4171.35135135135 0.0 1.0 1.0 1.0 0.0 99.31788931788928 99.31788931788928 99.31788931788928 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 NaN
6.004516680151631 NaN NaN NaN NaN 4164.189189189187 4164.189189189187 4164.189189189187 0.0 1.0 1.0 1.0 0.0 99.14736164736159 99.14736164736159 99.14736164736159 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 NaN
7.004516680151631 NaN NaN NaN NaN 4157.027027027025 4157.027027027025 4157.027027027025 0.0 1.0 1.0 1.0 0.0 98.97683397683392 98.97683397683392 98.97683397683392 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 NaN
8.004516680151632 -0.135 -0.135 -0.135 0.00 4149.864864864862 4149.864864864862 4149.864864864862 0.0 1.0 1.0 1.0 0.0 98.80630630630624 98.80630630630624 98.80630630630624 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.023614633828401566
9.004516680151632 -0.135 -0.135 -0.135 0.00 4142.7027027027 4142.7027027027 4142.7027027027 0.0 1.0 1.0 1.0 0.0 98.63577863577856 98.63577863577856 98.63577863577856 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.023614633828401566
10.004516680151632 -0.135 -0.135 -0.135 0.00 4135.540540540537 4135.540540540537 4135.540540540537 0.0 1.0 1.0 1.0 0.0 98.46525096525089 98.46525096525089 98.46525096525089 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.023614633828401566
11.004516680151632 -0.135 -0.135 -0.135 0.00 4128.378378378375 4128.378378378375 4128.378378378375 0.0 1.0 1.0 1.0 0.0 98.29472329472321 98.29472329472321 98.29472329472321 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.023614633828401566
12.004516680151632 -0.135 -0.135 -0.135 0.00 4121.216216216212 4121.216216216212 4121.216216216212 0.0 1.0 1.0 1.0 0.0 98.12419562419554 98.12419562419554 98.12419562419554 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.023614633828401566
13.004516680151632 -0.135 -0.135 -0.135 0.00 4114.05405405405 4114.05405405405 4114.05405405405 0.0 1.0 1.0 1.0 0.0 97.95366795366785 97.95366795366785 97.95366795366785 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.035634785890579224
14.004516680151632 -0.135 -0.135 -0.135 0.00 4106.891891891887 4106.891891891887 4106.891891891887 0.0 1.0 1.0 1.0 0.0 97.78314028314017 97.78314028314017 97.78314028314017 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.035634785890579224
15.004516680151632 -0.135 -0.135 -0.135 0.00 4099.729729729725 4099.729729729725 4099.729729729725 0.0 1.0 1.0 1.0 0.0 97.6126126126125 97.6126126126125 97.6126126126125 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.035634785890579224
16.00451668015163 -0.135 -0.135 -0.135 0.00 4092.5675675675625 4092.5675675675625 4092.5675675675625 0.0 1.0 1.0 1.0 0.0 97.44208494208482 97.44208494208482 97.44208494208482 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.035634785890579224
17.00451668015163 -0.135 -0.135 -0.135 0.00 4085.4054054054004 4085.4054054054004 4085.4054054054004 0.0 1.0 1.0 1.0 0.0 97.27155727155716 97.27155727155716 97.27155727155716 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.035634785890579224
18.00451668015163 -0.135 -0.135 -0.135 0.00 4078.2432432432383 4078.2432432432383 4078.2432432432383 0.0 1.0 1.0 1.0 0.0 97.10102960102948 97.10102960102948 97.10102960102948 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03437112644314766
19.00451668015163 -0.135 -0.135 -0.135 0.00 4071.0810810810763 4071.0810810810763 4071.0810810810763 0.0 1.0 1.0 1.0 0.0 96.9305019305018 96.9305019305018 96.9305019305018 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03437112644314766
20.00451668015163 -0.135 -0.135 -0.135 0.00 4063.918918918914 4063.918918918914 4063.918918918914 0.0 1.0 1.0 1.0 0.0 96.75997425997414 96.75997425997414 96.75997425997414 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03437112644314766
21.00451668015163 -0.135 -0.135 -0.135 0.00 4056.756756756752 4056.756756756752 4056.756756756752 0.0 1.0 1.0 1.0 0.0 96.58944658944648 96.58944658944648 96.58944658944648 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03437112644314766
22.00451668015163 -0.135 -0.135 -0.135 0.00 4049.59459459459 4049.59459459459 4049.59459459459 0.0 1.0 1.0 1.0 0.0 96.4189189189188 96.4189189189188 96.4189189189188 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03437112644314766
23.00451668015163 -0.135 -0.135 -0.135 0.00 4042.432432432428 4042.432432432428 4042.432432432428 0.0 1.0 1.0 1.0 0.0 96.24839124839114 96.24839124839114 96.24839124839114 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01792309060692787
24.00451668015163 -0.135 -0.135 -0.135 0.00 4035.270270270266 4035.270270270266 4035.270270270266 0.0 1.0 1.0 1.0 0.0 96.07786357786348 96.07786357786348 96.07786357786348 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01792309060692787
25.00451668015163 -0.135 -0.135 -0.135 0.00 4028.108108108104 4028.108108108104 4028.108108108104 0.0 1.0 1.0 1.0 0.0 95.9073359073358 95.9073359073358 95.9073359073358 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01792309060692787
26.00451668015163 -0.135 -0.135 -0.135 0.00 4020.9459459459417 4020.9459459459417 4020.9459459459417 0.0 1.0 1.0 1.0 0.0 95.73680823680813 95.73680823680813 95.73680823680813 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01792309060692787
